개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,냉동냉장창고동수,냉동냉장창고면적,데이터갱신시점,도로명주소,법인여부명,보관요율,보관장소면적,상세영업상태명,상세영업상태코드,시설/장비현황,업태보관및창고업,업태운송및택배업,업태제조업,업태판매업,영업상태코드,일반창고동수,일반창고면적,전화번호,좌표정보(X),좌표정보(Y),지번주소,직원수,최종수정시점
4080000,2023408024132500008,2023-09-14,영업/정상,,,,,,17554,(주)엠즈푸드시스템,I,1,2783,2025-12-15 16:15:28,경기도 안성시 원곡면 천덕산로 581,법인,,0,영업중,01,"보관 rack 1steel structure, 분배(DAS 1개), 입식형 7대, 카운터 2대",1,,,,01,1,4906,0216612793,213578.510181918    ,397922.911563201    ,경기도 안성시 원곡면 성은리 171-4,25,2023-09-25 17:34:58
4080000,2023408024132500010,2023-10-13,영업/정상,,,,,,17525,(주)지아이지,I,0,0,2025-12-15 16:15:28,경기도 안성시 일죽면 고목남길 125,법인,,0,영업중,01,"랙, 지게차7대",1,,,,01,1,10329.69,07050395063,,,경기도 안성시 일죽면 고은리 495,12,2023-10-17 13:44:36
4080000,2023408024132500012,2023-12-11,영업/정상,,,,,,17602,쿠팡로지스틱스서비스 유한회사,I,0,0,2026-01-02 02:40:00,"경기도 안성시 미양면 미양로 156, 4층",법인,,0,영업중,01,지게차 등,,1,,,01,1,7489.36,,217396.247228784    ,384658.086055309    ,경기도 안성시 미양면 개정리 109-2,5,2025-12-31 10:11:05
4080000,2023408024132500013,2023-12-14,영업/정상,,,,,,17527,쿠팡풀필먼트서비스유한회사,I,0,0,2025-12-15 16:15:28,경기도 안성시 일죽면 노성로 168-121,법인,650,0,영업중,01,"지게차, pallet rack등",1,,,,01,1,63471.2,0261508830,244178.541062805    ,401952.64731605     ,경기도 안성시 일죽면 능국리 23-10,269,2025-05-07 16:31:58
4080000,2024408024132500001,2023-12-28,영업/정상,,,,,,17554,(주)제이피로지스틱스,I,0,0,2025-12-15 16:15:28,경기도 안성시 원곡면 지문로 393,법인,85,0,영업중,01,"지게차 15, CCTV 32",1,,,,01,1,12169.6,07048490987,,,경기도 안성시 원곡면 산하리 787,10,2024-01-04 20:23:53
4080000,2024408026132500001,2024-01-17,영업/정상,,,,,,17608,㈜삼덕로지스,I,0,0,2025-12-15 16:15:28,경기도 안성시 서운면 안성대로 101,법인,,0,영업중,01,-,1,,,,01,2,20181.8182,07041025273,,,경기도 안성시 서운면 송정리 65,2,2024-02-01 10:02:54
4080000,2024408026132500002,2024-01-17,영업/정상,,,,,,17598,㈜삼덕로지스,I,0,0,2025-12-15 16:15:28,경기도 안성시 미양면 안성대로 753,법인,,0,영업중,01,-,1,,,,01,3,26575.2066,07041025272,221960.275242409    ,387415.765894125    ,경기도 안성시 미양면 구례리 118-14,2,2024-01-30 17:45:12
4080000,2024408026132500003,2024-01-18,영업/정상,,,,,,17541,㈜삼덕로지스,I,0,0,2025-12-15 16:15:28,경기도 안성시 대덕면 소동산길 3-29,법인,,0,영업중,01,-,1,,,,01,3,44168.595,07086633424,,,경기도 안성시 대덕면 무능리 2,2,2024-02-01 09:59:42
4080000,2024408026132500004,2024-02-15,영업/정상,,,,,,17524,(주)에디폴,I,0,0,2025-12-15 16:15:28,경기도 안성시 죽산면 목동길 37,법인,,0,영업중,01,"이동식 도크, 지게차",1,,,,01,2,1494,0316726191,,,경기도 안성시 죽산면 당목리 641,18,2024-03-15 10:01:32
4080000,2024408026132500005,2024-03-29,영업/정상,,,,,,17525,(주)지아이지,I,1,3292.39,2025-12-15 16:15:28,경기도 안성시 일죽면 초막길 100-2 (주)지디벨로프홀딩스,법인,,0,영업중,01,"랙, 지게차",1,,,,01,1,24800.02,,237665.020498778    ,402758.126054085    ,경기도 안성시 일죽면 방초리 886-1 (주)지디벨로프홀딩스,14,2025-07-17 16:24:14
4080000,2024408026132500006,2024-06-25,영업/정상,,,,,,17512,주식회사 디앤비파트너스,I,0,0,2025-12-15 16:15:28,경기도 안성시 삼죽면 삼죽로 221-17,법인,,0,영업중,01,지게차 3대,1,,,,01,1,30804.5,0313367346,,,경기도 안성시 삼죽면 용월리 149-10,23,2024-06-28 10:41:49
4080000,2024408026132500007,2024-11-26,영업/정상,,,,,,17604,㈜다우기업,I,0,0,2025-12-15 16:15:28,"경기도 안성시 미양면 안성맞춤대로 390, 1층",법인,,8473,영업중,01,"차량 12대, 장비(지게차) 7대",1,,,,01,1,8473,07049123094,221855.902882233    ,383814.083450804    ,경기도 안성시 미양면 양변리 238-3,10,2025-01-10 10:37:39
4080000,2024408026132500008,2024-12-19,영업/정상,,,,,,17501,주식회사 하우저,I,0,0,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 301,법인,,0,영업중,01,"렉, 지게차",,1,,,01,1,55089.07,,,,경기도 안성시 양성면 산정리 51-3,50,2025-01-10 10:40:38
4080000,2025408026132500001,2025-01-16,영업/정상,,,,,,17602,㈜고려택배,I,0,0,2025-12-15 16:15:28,"경기도 안성시 미양면 미양로 156, 3층",법인,,0,영업중,01,"랙 설치, 지게차 등",1,,,,01,1,9893.49,0312402400,217396.247228784    ,384658.086055309    ,경기도 안성시 미양면 개정리 109-2,159,2025-02-10 14:38:25
4080000,2025408026132500002,2025-02-07,영업/정상,,,,,,17541,주식회사 삼덕로지스,I,0,0,2025-12-15 16:15:28,경기도 안성시 대덕면 소동산길 3-29,법인,,0,영업중,01,지게차 등,,1,,,01,1,110857.6,07086333424,,,경기도 안성시 대덕면 무능리 2,2,2025-02-11 10:09:54
4080000,2025408026132500003,2025-03-06,영업/정상,,,,,,17608,(주)제이와이로지스,I,1,13765.91,2025-12-15 16:15:28,경기도 안성시 서운면 안성대로 101,법인,,0,영업중,01,"냉동·냉장설비, 랙설치, 전동지게차",1,,,,01,0,0,0535822365,,,경기도 안성시 서운면 송정리 65,7,2025-03-07 09:45:54
4080000,2025408026132500004,2025-03-07,영업/정상,,,,,,17512,용마로지스 주식회사,I,0,0,2026-01-08 21:56:45,"경기도 안성시 삼죽면 삼죽로 221-17, B1, 1층",법인,,0,영업중,01,"랙설비, 지게차 등",1,,,,01,1,25099.35,0221355013,,,경기도 안성시 삼죽면 용월리 149-10,24,2026-01-07 09:58:53
4080000,2025408026132500005,2025-04-22,영업/정상,,,,,,17501,주식회사 제이로직스,I,1,3081,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 376-92,법인,,0,영업중,01,지게차/CCTV,1,,,,01,1,3884,07048490987,219116.233316915    ,398291.090502695    ,경기도 안성시 양성면 도곡리 40-6,2,2025-04-23 09:33:45
4080000,2012408014132500007,2013-03-11,영업/정상,,,,,456-812,,용마로지스주식회사,I,0,0,2026-01-08 21:56:45,경기도 안성시 원곡면 뱀골길 9-32,법인,6655,0,영업중,01,"분류기,랙(rack)설치,지게차",1,1,,1,01,2,32469,0316505514,211656.765883074    ,394619.701976729    ,경기도 안성시 원곡면 지문리 504번지 2호,45,2026-01-07 09:53:26
4080000,2012408014132500008,2013-03-12,영업/정상,,,,,456-843,,(주)케이엠,I,0,0,2025-12-15 16:15:28,,법인,6800,0,영업중,01,"지게차7대, high rack",1,1,1,1,01,2,11850.66,0316788808,220648.61451311     ,384631.98254676     ,경기도 안성시 미양면 보체리 348번지 1호,37,2021-04-15 16:07:13
4080000,2012408014132500009,2012-08-02,영업/정상,,,,,456-821,,용마로지스주식회사,I,0,132.23,2026-01-08 21:56:45,경기도 안성시 공도읍 기업단지로 208,법인,5142,0,영업중,01,"랙(rack)설치, 지게차",1,1,,1,01,2,8232.82,0221355013,214133.599656222    ,390059.757788457    ,경기도 안성시 공도읍 용두리 420번지 1호,20,2026-01-07 09:54:58
4080000,2012408014132500011,2013-03-12,영업/정상,,,,,456-891,,롯데글로벌로지스(주),I,0,0,2025-12-15 16:15:28,경기도 안성시 죽산면 걸미로 145-29,법인,10000,0,영업중,01,"랙(rack),지게차,소터,DAS",1,1,1,1,01,1,14614,0316711971,238656.354397927    ,390899.540864265    ,경기도 안성시 죽산면 두교리 380번지 1호,70,2024-07-22 08:41:52
4080000,2012408014132500016,2012-08-08,영업/정상,,,,,456-891,,주식회사 인하풀로지,I,0,0,2025-12-15 16:15:28,경기도 안성시 죽산면 두메호수로 60,법인,250,0,영업중,01,"데젤지게차 3대,전동지게차2대",1,1,,,01,2,3373.45,0316769923,238307.995230743    ,389818.706362572    ,경기도 안성시 죽산면 두교리 426번지 1호,6,2022-08-22 11:38:35
4080000,2012408014132500017,2012-08-08,영업/정상,,,,,456-932,,세방주식회사,I,0,0,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 453,법인,20000,0,영업중,01,"랙(rack),지게차",1,1,,,01,2,2732.9,0316710780,218733.487763536    ,399147.198481391    ,경기도 안성시 양성면 이현리 208번지 1호,12,2021-04-15 16:08:34
4080000,2012408014132500018,2012-08-08,영업/정상,,,,,456-931,,세방주식회사,I,0,0,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 325,법인,20000,0,영업중,01,"랙(rack), 지게차",1,1,,,01,1,2521.03,0316710780,,,경기도 안성시 양성면 산정리 50번지,50,2021-04-15 16:09:07
4080000,2012408014132500023,2012-08-10,영업/정상,,,,,456-821,,(재)행복그린넷,I,0,0,2025-12-15 16:15:28,경기도 안성시 공도읍 기업단지로 264,법인,7576,0,영업중,01,"랙(rack)설치,지게차 등",,,1,1,01,2,6668,07078425147,214605.236784608    ,390250.762259874    ,경기도 안성시 공도읍 용두리 404번지 1호,60,2024-05-22 10:09:58
4080000,2012408014132500025,2012-08-13,영업/정상,,,,,456-821,,에스케이네트웍스 주식회사,I,0,0,2025-12-15 16:15:28,경기도 안성시 공도읍 기업단지로 264,법인,7000,0,영업중,01,"랙(rack)설치,지게차,PDA등",,,1,1,01,3,42478,07078001130,214605.236784608    ,390250.762259874    ,경기도 안성시 공도읍 용두리 404번지 1호,240,2023-04-18 09:12:31
4080000,2012408014132500027,2012-08-13,영업/정상,,,,,456-831,,주식회사 비지에프로지스(안성센터),I,0,0,2025-12-15 16:15:28,경기도 안성시 대덕면 서동대로 4672-32,법인,44000,0,영업중,01,"콘베이어 170m, 지게차4대, DPS, DAS설비",1,1,1,1,01,1,6193.16,0316768311,219887.975921854    ,389935.910624931    ,경기도 안성시 대덕면 내리 411번지 5호,17,2023-01-06 17:28:01
4080000,2012408014132500029,2012-08-14,영업/정상,,,,,,17551,주식회사 네오씨앤씨,I,0,0,2025-12-15 16:15:28,"경기도 안성시 공도읍 기업단지로 264, SK네트웍스 물류센터 B동 4층",법인,0,0,영업중,01,"6단 일반랙설치,지게차 5대",1,1,,,01,1,3636,0316745355,214605.236784608    ,390250.762259874    ,경기도 안성시 공도읍 용두리 404-1,12,2024-03-06 15:58:00
4080000,2015408020832500003,2015-07-31,영업/정상,,,,,456-843,,용마로지스(주),I,0,0,2026-01-08 21:56:45,경기도 안성시 미양면 구수길 72,법인,30000,0,영업중,01,"랙(rack) 설비, 전동지게차 등",1,,,,01,1,9247.52,0221355013,222934.707396429    ,385254.261580922    ,경기도 안성시 미양면 구수리 162번지 6호,6,2026-01-07 09:55:37
4080000,2015408020832500004,2015-09-04,영업/정상,,,,,,17555,홈플러스(주),I,0,0,2025-12-15 16:15:28,경기도 안성시 원곡면 원곡물류단지로 140,법인,13,0,영업중,01,"etv46대, ERE120대, EXE106대, 청소차5대, 고소장비3대, 제성차2대 7단랙설치",,1,,1,01,1,60758,0316467133,,,경기도 안성시 원곡면 칠곡리 924번지,350,2024-03-06 08:44:00
4080000,2017408020832500006,2017-06-28,영업/정상,,,,,,17525,롯데글로벌로지스(주),I,0,0,2025-12-15 16:15:28,경기도 안성시 일죽면 사실로 358,법인,8700,0,영업중,01,"랙설치, 지게차, 팔레트",1,1,,1,01,1,2118,0220953163,238863.24136124     ,404692.629469995    ,경기도 안성시 일죽면 방초리 52번지 2호,12,2024-07-22 08:43:05
4080000,2018408020832500001,2018-01-17,영업/정상,,,,,,17525,(주)이천창고,I,1,37034.50,2025-12-15 16:15:28,경기도 안성시 일죽면 사실로 161-57,법인,53000,0,영업중,01,"이동식 랙 16,000, 지게차 8대",1,,,,01,1,11011.07,0316759600,237883.259381491    ,403116.03339656     ,경기도 안성시 일죽면 방초리 221번지 6호,16,2022-08-22 11:35:23
4080000,2018408020832500002,2018-03-02,영업/정상,,,,,,17598,(주)혜인물류,I,0,0,2025-12-15 16:15:28,"경기도 안성시 미양면 당골길 12, A동 3층",법인,7272,0,영업중,01,지게차 4대,1,,,,01,1,10070.39,0316776322,221272.162779384    ,387568.301722959    ,경기도 안성시 미양면 용두리 113번지 18호,5,2022-08-22 11:35:57
4080000,2018408020832500004,2018-08-23,영업/정상,,,,,,17501,안성물류(주),I,0,0,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 311,법인,,0,영업중,01,"7단 하이렉, 7단지게차 2대, 일반지게차 2대",1,,,,01,2,3519.61,0316715565,,,경기도 안성시 양성면 산정리 77번지,6,2021-04-15 16:04:30
4080000,2019408020832500002,2019-03-14,영업/정상,,,,,,17501,세방(주),I,1,2539.03,2025-12-15 16:15:28,경기도 안성시 양성면 남북대로 2066,법인,400,0,영업중,01,"지게차, 리치, 상하차 장비",1,,,,01,1,4459.52,0316710780,,,경기도 안성시 양성면 이현리 산 22번지,5,2021-04-28 16:42:24
4080000,2019408020832500003,2019-03-25,폐업,2025-12-31,,,,,17501,씨제이대한통운 주식회사,I,0,0,2026-01-09 21:56:45,경기도 안성시 양성면 양성로 376-106,법인,,0,폐업,03,지게차,1,,,,03,1,5762,0317862365,219255.360601026    ,398340.667073472    ,경기도 안성시 양성면 도곡리 40번지 4호 1층/2층,16,2026-01-08 09:06:07
4080000,2019408020832500004,2019-03-28,영업/정상,,,,,,17501,용마로지스 주식회사,I,0,0,2026-01-08 21:56:45,경기도 안성시 양성면 양성로 376-106,법인,9700,0,영업중,01,"랙, 지게차",1,,,,01,1,10648,0221355013,219255.360601026    ,398340.667073472    ,경기도 안성시 양성면 도곡리 40번지 4호 1층,440,2026-01-07 09:54:27
4080000,2019408020832500005,2019-03-29,영업/정상,,,,,,17525,주식회사 일죽창고,I,1,38457.87,2025-12-15 16:15:28,"경기도 안성시 일죽면 사실로 161-41, A-2동",법인,,0,영업중,01,"렉, 지게차",1,,,,01,0,0,07086569620,238142.645717013    ,402873.58010295     ,"경기도 안성시 일죽면 방초리 221번지 5호 A-2동 2층,3층,4층",30,2021-04-28 16:41:55
4080000,2019408020832500006,2019-06-18,영업/정상,,,,,,17542,씨제이대한통운 주식회사,I,0,0,2025-12-15 16:15:28,경기도 안성시 대덕면 만세로 252,법인,,0,영업중,01,"렉, 지게차",1,,,,01,1,3946,,,,경기도 안성시 대덕면 소내리 205,2,2024-06-28 15:06:43
4080000,2020408020832500001,2020-01-06,영업/정상,,,,,,17604,(주)삼덕로지스,I,0,0,2025-12-15 16:15:28,경기도 안성시 미양면 안성맞춤대로 394,법인,28500,0,영업중,01,시설 없음/ 협력업체 장비 사용(외부),1,,,,01,1,16529,0318315550,221685.522167559    ,383982.719541948    ,경기도 안성시 미양면 양변리 241번지 6호,5,2022-10-12 09:50:43
4080000,2020408020832500003,2020-02-17,영업/정상,,,,,,17524,(주)리치개발,I,2,33866.97,2025-12-15 16:15:28,경기도 안성시 죽산면 송문주로 219,법인,800,0,영업중,01,"지게차4대,이동식랙 4,000세트",1,,,,01,0,0,0316752226,239281.470395557    ,391940.797549608    ,경기도 안성시 죽산면 당목리 478번지 13호,14,2021-09-09 11:40:13
4080000,2020408020832500004,2020-02-19,영업/정상,,,,,,17525,초이스펫로지스틱스(주식회사),I,0,0,2025-12-15 16:15:28,경기도 안성시 일죽면 사실로 358,법인,,0,영업중,01,"창고1개동(3306),지게차(6대)",1,,,,01,1,3306,0316715002,238870.607049133    ,404770.651451751    ,경기도 안성시 일죽면 방초리 52번지 1호,5,2021-04-15 16:01:27
4080000,2020408020832500006,2020-05-19,영업/정상,,,,,,17501,주식회사 제이피로지스틱스,I,1,7256,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 376-92,법인,,0,영업중,01,"화물용승강기 1대,지게차 12대,RACK선반 7,614",1,,,,01,1,19308,07048490989,219116.233316915    ,398291.090502695    ,경기도 안성시 양성면 도곡리 40-6,31,2025-04-21 17:36:05
4080000,2020408020832500009,2020-07-06,영업/정상,,,,,,17502,(주)디오에프에스,I,0,0,2025-12-15 16:15:28,경기도 안성시 양성면 양성로 173-11 (주)건화지기,법인,,0,영업중,01,"지게차 3대, 자동랩핑기, 이동식도크",1,,,,01,1,1980,0312668006,,,경기도 안성시 양성면 석화리 35-3 (주)건화지기,11,2022-01-06 08:54:18
4080000,2020408020832500011,2020-08-19,영업/정상,,,,,,17554,용마로지스 주식회사,I,0,0,2026-01-08 21:56:45,"경기도 안성시 원곡면 지문로 393, 켄달스퀘어LP산하센터 4층",법인,32000,0,영업중,01,"랙(rack) 설비, 전동지게차 등",1,,,,01,1,15127.64,0221355013,,,경기도 안성시 원곡면 산하리 산 86,10,2026-01-07 09:56:02
4080000,2021408024132500001,2021-04-21,영업/정상,,,,,,17514,주식회사 헤아로지스,I,0,0.00,2025-12-15 16:15:28,경기도 안성시 삼죽면 삼죽로 18-6,법인,,0,영업중,01,"파레트용 랙, 지게차",1,,,,01,1,3758.60,0316720410,233062.517444769    ,396045.404741975    ,경기도 안성시 삼죽면 진촌리 286-1,13,2025-08-22 14:48:54
4080000,2021408024132500002,2021-05-24,영업/정상,,,,,,17521,쿠팡로지스틱스서비스 유한회사,I,0,0.00,2026-01-02 02:40:00,경기도 안성시 죽산면 녹배길 35,법인,,0,영업중,01,"컨베이어벨트, 소터, 지게차, 쟈키, 자바라, EPJ 등",1,,,,01,1,3388.00,0261508309,235507.519568415    ,396230.33719013     ,경기도 안성시 죽산면 장능리 35-4,0,2025-12-31 10:11:18
4080000,2021408024132500003,2021-05-24,영업/정상,,,,,,17555,쿠팡로지스틱스서비스 유한회사,I,0,0.00,2026-01-02 02:40:00,경기도 안성시 원곡면 원곡물류단지1로 61,법인,,0,영업중,01,"컨베이어벨트, 소터, 지게차, 쟈키, 자바라, EPJ 등",1,1,,,01,1,4846.00,0261508309,,,경기도 안성시 원곡면 칠곡리 915,0,2025-12-31 10:14:12
4080000,2021408024132500005,2021-07-26,영업/정상,,,,,,17514,용마로지스 주식회사,I,0,0.00,2026-01-08 21:56:45,"경기도 안성시 삼죽면 삼죽로 75, 3, 4층",법인,32000,0.00,영업중,01,"랙(rack) 설비, 전동 지게차 등",1,,,,01,1,6108.77,0316505506,,,"경기도 안성시 삼죽면 내강리 37 3, 4층",4,2026-01-07 09:56:34
4080000,2021408024132500006,2021-07-27,영업/정상,,,,,,17562,(주)교원스타트원,I,0,0.00,2025-12-15 16:15:28,경기도 안성시 공도읍 서동대로 4046,법인,,0,영업중,01,"팔레트 랙 7,696셀 / 지게차 9대 등.",1,,,,01,1,6171.00,0316917938,213764.502888615    ,388240.282143532    ,경기도 안성시 공도읍 승두리 598-90,29,2022-08-22 11:29:22
4080000,2021408024132500009,2021-09-15,영업/정상,,,,,,17540,(주)지승,I,0,0,2025-12-15 16:15:28,"경기도 안성시 대덕면 미륵로 68, 1동",법인,,0,영업중,01,일반 상온창고 / 지게차 10대,1,,,,01,1,24673.71,0316762614,223598.976756989    ,394714.901285947    ,경기도 안성시 대덕면 진현리 240-1,6,2023-10-04 13:25:32
4080000,2021408024132500010,2021-09-23,영업/정상,,,,,,17600,주식회사 케이엠,I,0,0,2025-12-15 16:15:28,"경기도 안성시 미양면 협동단지길 147-1, 1동 1,3층",법인,,0,영업중,01,"VNA하이랙지게차 1대, 리치TYPE지게차 2대, 전동지게차 1대, 청소차 1대",1,,,,01,1,3140.03,0316788808,220740.451568203    ,384732.492097461    ,경기도 안성시 미양면 보체리 348-2,90,2022-08-22 11:28:02
4090000,2017409029632500003,2017-04-06,폐업,2024-01-31,,,,,10136,(주)비지에프로지스,I,1,1498,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로 37,법인,,0,폐업,03,,,,,,03,1,5192,03180490082,,,경기도 김포시 고촌읍 전호리 726번지,,2024-02-06 15:28:14
4090000,2017409029632500004,2017-04-20,폐업,2019-07-10,,,,,10136,디케이에스에이치코리아(주),I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로 91,법인,,0,폐업,03,,,,,,03,1,3566.95,03180487702,,,경기도 김포시 고촌읍 전호리 742번지,,2019-07-10 15:32:34
4090000,2017409029632500006,2017-06-29,폐업,2020-12-21,,,,,10136,로지스밸리서울(주),I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로57번길 108,법인,,0,폐업,03,,,,,,03,1,3758,07040704345,,,경기도 김포시 고촌읍 전호리 748번지,,2020-12-17 13:56:18
4090000,2017409029632500007,2017-09-14,폐업,2020-08-18,,,,,10136,씨제이대한통운(주),I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로 37,법인,,0,폐업,03,"랙, 지게차 2대",,1,,,03,1,4959,0317259083,,,,18,2020-08-19 13:46:17
4090000,2018409029632500002,2018-01-02,폐업,2019-06-30,,,,,10136,한국통운(주),I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로57번길 108,법인,23989,0,폐업,03,"파렛트랙, 지게차 2대",1,,,,03,1,2578.5,0222061642,,,경기도 김포시 고촌읍 전호리 748번지,6,2019-06-26 19:33:01
4090000,2019409037132500001,2019-06-20,폐업,2022-11-01,2022-04-01,2022-10-01,,,10136,주식회사 영종로지스틱스,I,0,0,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로57번길 45, 성광로지스틱스 물류센터 창고동",법인,,0,폐업,03,,,,,,03,1,3913.39,0226618849,,,경기도 김포시 고촌읍 전호리 725번지,,2022-11-07 17:44:28
4090000,2020409037032500005,2020-07-27,폐업,2021-09-30,,,,,10136,삼성전자로지텍주식회사,I,0,0,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로57번길 108, 지하1층",법인,,0,폐업,03,,,,,,03,1,1620,0312703568,,,경기도 김포시 고촌읍 전호리 748,,2021-10-06 11:06:05
4090000,2020409037032500007,2020-08-24,폐업,2025-02-28,,,,,10135,트랙스로지스코리아 주식회사,I,0,0,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로230번길 16, 씨비알이지아이 김포 물류센터 1층",법인,30000,0,폐업,03,"1.5톤 리치타입 지게차 2대, 화물자동화 물류시스템",1,,,,03,1,8156,0226201193,,,경기도 김포시 고촌읍 전호리 662,22,2025-10-16 15:01:14
4090000,2020409037032500009,2020-11-16,폐업,2022-02-16,,,,,10135,주식회사 우아한청년들,I,1,7787,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로152번길 115, 케이로지스필드 지하1, 지상7층",법인,,0,폐업,03,,,,,,03,1,5191,07043521336,,,경기도 김포시 고촌읍 전호리 653,,2022-02-17 14:29:46
4090000,2020409037032500010,2020-12-17,폐업,2025-04-30,,,,,10135,용마로지스 주식회사,I,0,0,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로230번길 16, 씨비알이지아이김포물류센터 6층",법인,42000,0,폐업,03,"랙 설비, 전동지게차 등",1,,,,03,1,1686.95,0232906413,,,경기도 김포시 고촌읍 전호리 662,10,2025-11-21 14:15:42
4090000,2020409037032500011,2020-12-17,폐업,,,,,,10136,주식회사 메쉬코리아,I,2,5476.58,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로 75, 제일모직 수도권 통합물류센터 B동 3층 1호",법인,,0,폐업,03,,,,,,03,0,0,0263808005,,,경기도 김포시 고촌읍 전호리 743 제일모직 수도권 통합물류센터,,2023-04-21 18:51:26
4090000,2021409041632500001,2021-08-01,폐업,2023-12-11,,,,,10136,주식회사 원진메디팜,I,1,49.5,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로 80, WJ 물류센터 226호",법인,,0,폐업,03,,,,,,03,1,1270.5,0319868101,,,경기도 김포시 고촌읍 전호리 719 WJ 물류센터,,2023-12-12 17:29:31
4090000,2013409026232500001,2013-01-11,영업/정상,,,,,415-808,,김포물류,I,0,0,2025-12-15 16:15:28,경기도 김포시 승가로 18-2 (풍무동),개인,,5830.15,영업중,01,"지게차, 호이스트, 정렬기",1,,,,01,4,2496.85,,,,경기도 김포시 풍무동 94번지,2,2021-03-30 10:21:47
4090000,2015409029632500001,2015-01-06,영업/정상,,,,,415-816,,용마로지스(주),U,0,0,2026-01-20 21:26:45,경기도 김포시 고촌읍 아라육로 78,법인,5000,0,영업중,01,"파랫트랙, 슬라이딩랙, 지게차 등",1,1,,,01,1,3553.52,0232906413,,,경기도 김포시 고촌읍 전호리 719번지,15,2026-01-19 09:18:18
4090000,2016409029632500002,2016-04-18,영업/정상,,,,,,10135,씨제이대한통운(주),I,0,0,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로230번길 16, 김포헬로센터 지하1층",법인,,0,영업중,01,"지게차3대, 핸드파렛트트럭4개, 화물용엘레베이터1대, 파렛트랙 등",1,,,,01,1,4895.30,,,,경기도 김포시 고촌읍 전호리 662,24,2025-12-09 13:33:41
4090000,2016409029632500004,2016-10-31,영업/정상,,,,,,10136,케이엠티씨로지스틱스(주),I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로58번길 35-26,법인,55000,0,영업중,01,"랙설치/지게차, 컨베이어/ 화울엘리베이터, 수직반송기",1,,,,01,1,12781.47,027889666,,,경기도 김포시 고촌읍 전호리 704번지,30,2023-12-12 15:54:37
4090000,2016409029632500005,2016-11-22,영업/정상,,,,,,10136,용마로지스(주),U,0,0,2026-01-20 21:26:45,경기도 김포시 고촌읍 아라육로 91,법인,9377,0,영업중,01,"화물용엘리베이터, 인승용엘리베이터, 파렛트랙, 선반랙, 지게차",1,,,,01,1,1787.97,0232906413,,,경기도 김포시 고촌읍 전호리 742번지,5,2026-01-19 09:19:56
4090000,2017409029632500005,2017-05-12,영업/정상,,,,,,10135,롯데글로벌로지스(주),I,1,9554.79,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로182번길 23 (롯데마트몰물류센터),법인,8700,0,영업중,01,"냉동 냉장설비, 랙설치, 지게차 등",1,,,,01,1,14125.02,0319009041,,,경기도 김포시 고촌읍 전호리 664번지,611,2024-06-25 08:45:32
4090000,2018409029632500001,2018-01-02,영업/정상,,,,,,10136,주식회사 뉴신팜,I,2,653.91,2025-12-15 16:15:28,"경기도 김포시 고촌읍 아라육로57번길 46, 뉴신팜물류센터",법인,15000,0,영업중,01,"적층식 파레트렉, 공조시설, 지게차 7대",1,,,,01,2,21875.14,0226351108,,,경기도 김포시 고촌읍 전호리 744번지 뉴신팜물류센터,56,2021-03-30 10:45:07
4090000,2018409037132500001,2018-10-08,영업/정상,,,,,,10136,용마로지스 주식회사,U,1,745.08,2026-01-20 21:26:45,"경기도 김포시 고촌읍 아라육로58번길 35-28, 동원아이팜 3,5층",법인,29000,0,영업중,01,"랙설비, 전동지게차",1,,,,01,1,5023.52,0232906413,,,경기도 김포시 고촌읍 전호리 705,440,2026-01-19 09:23:07
4090000,2019409037132500002,2019-09-04,영업/정상,,,,,,10136,(주)지오영,I,0,0,2025-12-15 16:15:28,경기도 김포시 고촌읍 아라육로 91,법인,,0,영업중,01,"냉동,냉장설비/랙(rock)설치/지게차등",1,,,,01,1,2806.29,03180487702,,,경기도 김포시 고촌읍 전호리 742번지 (주)지오영,0,2021-03-30 10:42:14
